Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Lat,Lon,YEAR,DOY,T2M_MIN,T2M_MAX,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WD2M,GWETTOP,GWETROOT,Confidence
4/16/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.511,81.457,2021,106,22.04,40.1,30.41,11.72,50.75,0,4.72,275.88,0.12,0.59,59
4/16/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.523,81.458,2021,106,22.04,40.1,30.41,11.72,50.75,0,4.72,275.88,0.12,0.59,9
4/16/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.529,81.46,2021,106,22.04,40.1,30.41,11.72,50.75,0,4.72,275.88,0.12,0.59,24
4/16/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.617,81.299,2021,106,22.04,40.1,30.41,11.72,50.75,0,4.72,275.88,0.12,0.59,57
4/16/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.62,81.284,2021,106,22.04,40.1,30.41,11.72,50.75,0,4.72,275.88,0.12,0.59,94
4/11/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.536,81.36,2021,101,21.61,42.66,31.68,9.4,42.38,0,3.2,266.81,0.12,0.59,25
4/11/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.538,81.35,2021,101,21.61,42.66,31.68,9.4,42.38,0,3.2,266.81,0.12,0.59,54
4/11/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.423,81.499,2021,101,21.61,42.66,31.68,9.4,42.38,0,3.2,266.81,0.12,0.59,40
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.543,81.29,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,54
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.549,81.297,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,46
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.539,81.364,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,74
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.548,81.362,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,57
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.546,81.289,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,90
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.544,81.276,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,74
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.556,81.286,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,100
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.554,81.274,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,100
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.552,81.262,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,83
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.456,81.566,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,68
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.454,81.554,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,50
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.452,81.542,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,53
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.483,81.408,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,35
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.379,81.601,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,72
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.388,81.599,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,82
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.393,81.603,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,59
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.42,81.525,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,64
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.563,81.27,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,56
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.384,81.601,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,73
4/12/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.386,81.52,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,74
4/12/2021,Lumbini,Bardiya,Bansagadhi,2,Bardiya National Nikunja Intermediate Region,28.292,81.636,2021,102,21.96,41.95,31.67,8.85,39.62,0,4.02,281.06,0.12,0.59,68
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.532,81,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,67
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.483,82,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,69
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.487,82,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,58
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.416,82,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,61
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.414,82,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,39
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.629,81,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,43
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.53,81.364,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,62
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.585,81.406,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,53
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.504,81.274,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,78
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.393,81.619,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,78
4/9/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.395,81.606,2021,99,21.07,40.45,30.44,8.91,41.75,0,3.78,317.75,0.12,0.59,65
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.572,81.397,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,61
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.525,81.261,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,56
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.528,81.343,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,51
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.526,81.395,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,32
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.516,81.262,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,56
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.518,81.272,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,88
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.519,81.282,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,94
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.518,81.407,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,75
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.474,81.556,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,57
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.409,81.481,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,77
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.41,81.491,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,71
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.421,81.634,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,71
4/10/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.336,81.491,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,80
4/10/2021,Lumbini,Bardiya,Bansagadhi,9,Bardiya National Nikunja Intermediate Region,28.309,81.495,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,52
4/10/2021,Lumbini,Bardiya,Bansagadhi,2,Bardiya National Nikunja Intermediate Region,28.245,81.564,2021,100,21.1,41.24,30.75,9.16,42.44,0,3.67,288.75,0.12,0.59,42
4/8/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.4,81.623,2021,98,20.69,40.3,30.29,9.58,44.75,0,4.08,290.81,0.12,0.59,60
4/8/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.526,81.378,2021,98,20.69,40.3,30.29,9.58,44.75,0,4.08,290.81,0.12,0.59,48
4/8/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.525,81.366,2021,98,20.69,40.3,30.29,9.58,44.75,0,4.08,290.81,0.12,0.59,58
4/8/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.392,81.617,2021,98,20.69,40.3,30.29,9.58,44.75,0,4.08,290.81,0.12,0.59,53
4/8/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.423,81.624,2021,98,20.69,40.3,30.29,9.58,44.75,0,4.08,290.81,0.12,0.59,53
4/7/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.561,81.421,2021,97,20.98,41.22,30.59,10.07,45.94,0,4.24,281.94,0.12,0.59,71
4/7/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.433,81.623,2021,97,20.98,41.22,30.59,10.07,45.94,0,4.24,281.94,0.12,0.59,60
4/6/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.387,81.625,2021,96,21.48,42.66,31.38,9.28,41.12,0,4.22,271.06,0.12,0.59,53
4/6/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.385,81.621,2021,96,21.48,42.66,31.38,9.28,41.12,0,4.22,271.06,0.12,0.59,40
4/27/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.554,81.352,2021,117,26.68,42.33,33.66,11.35,38.88,0.13,4.04,271.38,0.12,0.59,77
4/27/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.555,81.342,2021,117,26.68,42.33,33.66,11.35,38.88,0.13,4.04,271.38,0.12,0.59,62
4/27/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.562,81.353,2021,117,26.68,42.33,33.66,11.35,38.88,0.13,4.04,271.38,0.12,0.59,75
4/27/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.564,81.343,2021,117,26.68,42.33,33.66,11.35,38.88,0.13,4.04,271.38,0.12,0.59,82
4/27/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.318,81.507,2021,117,26.68,42.33,33.66,11.35,38.88,0.13,4.04,271.38,0.12,0.59,42
4/27/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.551,81.34,2021,117,26.68,42.33,33.66,11.35,38.88,0.13,4.04,271.38,0.12,0.59,57
4/27/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.557,81.332,2021,117,26.68,42.33,33.66,11.35,38.88,0.13,4.04,271.38,0.12,0.59,45
4/27/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.501,81.52,2021,117,26.68,42.33,33.66,11.35,38.88,0.13,4.04,271.38,0.12,0.59,83
4/29/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.574,81.331,2021,119,25.26,39.12,31.5,11.9,44.88,0,3.89,279.81,0.12,0.59,62
4/29/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.574,81.34,2021,119,25.26,39.12,31.5,11.9,44.88,0,3.89,279.81,0.12,0.59,30
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.491,81.52,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,77
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.489,81.505,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,78
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.567,81.351,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,76
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.565,81.339,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,96
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.563,81.327,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,82
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.455,81.497,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,58
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.49,81.51,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,67
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.485,81.238,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,57
4/28/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.311,81.547,2021,118,24.95,40.21,32.65,11.84,42.38,0,3.88,275.38,0.12,0.59,59
4/25/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.404,81.633,2021,115,24.85,40.55,32.65,11.47,42.31,0.03,3.24,266.88,0.11,0.59,86
4/25/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.388,81.627,2021,115,24.85,40.55,32.65,11.47,42.31,0.03,3.24,266.88,0.11,0.59,84
4/25/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.396,81.642,2021,115,24.85,40.55,32.65,11.47,42.31,0.03,3.24,266.88,0.11,0.59,93
4/25/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.394,81.647,2021,115,24.85,40.55,32.65,11.47,42.31,0.03,3.24,266.88,0.11,0.59,85
4/30/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.655,81.298,2021,120,23.46,41.13,32.01,11.11,43.38,0.09,3.71,279.31,0.12,0.59,73
4/30/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.591,81.369,2021,120,23.46,41.13,32.01,11.11,43.38,0.09,3.71,279.31,0.12,0.59,60
4/30/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.59,81.359,2021,120,23.46,41.13,32.01,11.11,43.38,0.09,3.71,279.31,0.12,0.59,100
1/21/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.46262,81.23032,2022,21,17.17,31.07,23.19,12.39,72.56,0,4.8,282.44,0.34,0.6,21
4/18/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.59,81.378,2021,108,22.9,41.39,32.08,10.31,42.06,0,3.21,254.81,0.11,0.59,63
4/18/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.356,81.469,2021,108,22.9,41.39,32.08,10.31,42.06,0,3.21,254.81,0.11,0.59,71
4/18/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.363,81.482,2021,108,22.9,41.39,32.08,10.31,42.06,0,3.21,254.81,0.11,0.59,84
4/18/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.365,81.471,2021,108,22.9,41.39,32.08,10.31,42.06,0,3.21,254.81,0.11,0.59,94
4/19/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.583,81.374,2021,109,23.8,41.27,32.3,11.05,42.69,0,4.37,277.44,0.11,0.59,62
4/19/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.507,81.482,2021,109,23.8,41.27,32.3,11.05,42.69,0,4.37,277.44,0.11,0.59,37
4/19/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.486,81.464,2021,109,23.8,41.27,32.3,11.05,42.69,0,4.37,277.44,0.11,0.59,78
4/19/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.477,81.466,2021,109,23.8,41.27,32.3,11.05,42.69,0,4.37,277.44,0.11,0.59,70
4/19/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.465,81.511,2021,109,23.8,41.27,32.3,11.05,42.69,0,4.37,277.44,0.11,0.59,77
4/19/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.476,81.466,2021,109,23.8,41.27,32.3,11.05,42.69,0,4.37,277.44,0.11,0.59,61
4/19/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.516,81.496,2021,109,23.8,41.27,32.3,11.05,42.69,0,4.37,277.44,0.11,0.59,57
4/19/2021,Lumbini,Bardiya,Bansagadhi,8,Bardiya National Nikunja Intermediate Region,28.278,81.495,2021,109,23.8,41.27,32.3,11.05,42.69,0,4.37,277.44,0.11,0.59,57
4/23/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.475,81.444,2021,113,22.35,40.18,30.55,11.78,50.38,0,5.16,254.62,0.11,0.59,62
4/24/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.546,81.323,2021,114,24.01,37.61,30.54,12.63,51,0,4.02,276.44,0.11,0.59,66
4/20/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.467,81.476,2021,110,24.4,35.65,29.48,12.39,51.88,0.03,4.98,258.06,0.11,0.59,73
4/20/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.469,81.466,2021,110,24.4,35.65,29.48,12.39,51.88,0.03,4.98,258.06,0.11,0.59,58
4/20/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.492,81.498,2021,110,24.4,35.65,29.48,12.39,51.88,0.03,4.98,258.06,0.11,0.59,85
4/20/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.493,81.487,2021,110,24.4,35.65,29.48,12.39,51.88,0.03,4.98,258.06,0.11,0.59,85
4/26/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.552,81.33,2021,116,25.3,42.15,33.79,10.86,37.81,0.02,3.4,295.81,0.12,0.59,75
4/26/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.553,81.34,2021,116,25.3,42.15,33.79,10.86,37.81,0.02,3.4,295.81,0.12,0.59,85
4/26/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.41,81.565,2021,116,25.3,42.15,33.79,10.86,37.81,0.02,3.4,295.81,0.12,0.59,70
4/26/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.402,81.639,2021,116,25.3,42.15,33.79,10.86,37.81,0.02,3.4,295.81,0.12,0.59,59
4/26/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.403,81.649,2021,116,25.3,42.15,33.79,10.86,37.81,0.02,3.4,295.81,0.12,0.59,84
4/26/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.316,81.495,2021,116,25.3,42.15,33.79,10.86,37.81,0.02,3.4,295.81,0.12,0.59,54
4/26/2021,Lumbini,Bardiya,Bansagadhi,9,Bardiya National Nikunja Intermediate Region,28.307,81.497,2021,116,25.3,42.15,33.79,10.86,37.81,0.02,3.4,295.81,0.12,0.59,59
3/10/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.50725,81.28345,2022,69,19.41,37.39,28.04,5,23,0,3.95,65.81,0.16,0.59,61
2/8/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.49105,81.23403,2022,39,13.93,30.5,21.31,9.77,66.69,0,3.45,301.81,0.24,0.59,61
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.32019,81.65904,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,93
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.43898,81.60813,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,39
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.5365,81.42107,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,24
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.49952,81.51875,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,62
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.33661,81.64558,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,25
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.35796,81.53238,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,93
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.36827,81.54079,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,35
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.36686,81.53068,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,89
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.36546,81.52068,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,53
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.41661,81.62534,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,100
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.41522,81.6153,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,58
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.42412,81.6136,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,45
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.41288,81.53282,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,24
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.43303,81.61192,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,49
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.4417,81.6039,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,63
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.45061,81.60215,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,56
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.46144,81.54857,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,80
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.50606,81.2757,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,81
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.50464,81.26561,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,77
4/26/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.53905,81.4455,2022,116,22.34,42.98,32.26,9.58,40.5,0,4.41,292.75,0.11,0.59,11
4/28/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.348,81.539,2022,118,23.8,44.63,34.08,10.13,38.5,0,4.91,281.38,0.11,0.59,67
4/28/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.37,81.696,2022,118,23.8,44.63,34.08,10.13,38.5,0,4.91,281.38,0.11,0.59,57
4/28/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.464,81.57,2022,118,23.8,44.63,34.08,10.13,38.5,0,4.91,281.38,0.11,0.59,68
4/28/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.466,81.557,2022,118,23.8,44.63,34.08,10.13,38.5,0,4.91,281.38,0.11,0.59,44
4/28/2022,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,28.417,81.367,2022,118,23.8,44.63,34.08,10.13,38.5,0,4.91,281.38,0.11,0.59,43
4/27/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.40644,81.55077,2022,117,22.34,43.32,32.93,9.83,39.81,0,3.8,283.31,0.11,0.59,53
4/27/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.40502,81.53986,2022,117,22.34,43.32,32.93,9.83,39.81,0,3.8,283.31,0.11,0.59,59
4/27/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.42558,81.4816,2022,117,22.34,43.32,32.93,9.83,39.81,0,3.8,283.31,0.11,0.59,66
4/27/2022,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28.42417,81.47085,2022,117,22.34,43.32,32.93,9.83,39.81,0,3.8,283.31,0.11,0.59,71
